"","postalcode","formal.address","location.lat","location.lng","bounds.northeast.lat","bounds.northeast.lng","bounds.southwest.lat","bounds.southwest.lng"
"25171","3344HE","3344 HE Hendrik-Ido-Ambacht, Netherlands",51.8369,4.6483,51.8373,4.649,51.8359,4.6472
"25172","3344HG","3344 HG Hendrik-Ido-Ambacht, Netherlands",51.8382,4.6465,51.84,4.6476,51.8373,4.6442
"25173","3344HJ",NA,NA,NA,NA,NA,NA,NA
"25174","3344JD","3344 JD Hendrik-Ido-Ambacht, Netherlands",51.8327,4.6534,51.8331,4.6548,51.8317,4.653
"25175","3344JG","3344 JG Hendrik-Ido-Ambacht, Netherlands",51.834,4.6517,51.8345,4.6534,51.8331,4.65
"25176","3344JJ","3344 JJ Hendrik-Ido-Ambacht, Netherlands",51.8319,4.654,51.8345,4.6548,51.8305,4.65
"25177","3344PB","3344 PB Hendrik-Ido-Ambacht, Netherlands",51.8369,4.6448,51.8374,4.6458,51.836,4.6439
"25178","3344PD","3344 PD Hendrik-Ido-Ambacht, Netherlands",51.837,4.644,51.8387,4.646,51.8348,4.6421
"25179","3344PH","3344 PH Hendrik-Ido-Ambacht, Netherlands",51.8347,4.6403,51.8363,4.6423,51.8335,4.6387
"25180","3344PR","3344 PR Hendrik-Ido-Ambacht, Netherlands",51.8359,4.6462,51.8388,4.6474,51.8347,4.6425
"25181","3344RA","3344 RA Hendrik-Ido-Ambacht, Netherlands",51.8376,4.6436,51.8388,4.646,51.8361,4.6407
"25182","3344RN","3344 RN Hendrik-Ido-Ambacht, Netherlands",51.8368,4.6399,51.8389,4.6428,51.8349,4.6373
"25183","3351AN","3351 AN Papendrecht, Netherlands",51.8299,4.6737,51.8324,4.7291,51.8282,4.6707
"25184","3351AS","3351 AS Papendrecht, Netherlands",51.8298,4.6739,51.831,4.6769,51.8282,4.6721
"25185","3351BE","3351 BE Papendrecht, Netherlands",51.8355,4.6793,51.8361,4.6813,51.8346,4.6778
"25186","3351BN","3351 BN Papendrecht, Netherlands",51.8357,4.6819,51.8373,4.6831,51.8346,4.6794
"25187","3351BT","3351 BT Papendrecht, Netherlands",51.8377,4.6822,51.8386,4.6833,51.8359,4.6797
"25188","3351EB","3351 EB Papendrecht, Netherlands",51.8289,4.6781,51.8308,4.6816,51.8267,4.6767
"25189","3351ER","3351 ER Papendrecht, Netherlands",51.8293,4.6794,51.8308,4.6832,51.8266,4.6769
"25190","3351EW","3351 EW Papendrecht, Netherlands",51.8284,4.6796,51.8294,4.6802,51.8267,4.6781
"25191","3351GB","3351 GB Papendrecht, Netherlands",51.83,4.6804,51.8308,4.682,51.8293,4.6786
"25192","3351HD","3351 HD Papendrecht, Netherlands",51.8325,4.6808,51.8334,4.6824,51.8319,4.679
"25193","3351LH","3351 LH Papendrecht, Netherlands",51.8232,4.6776,51.8242,4.6793,51.8215,4.6756
"25194","3351RA","3351 RA Papendrecht, Netherlands",51.8356,4.6834,51.8385,4.6866,51.8345,4.6811
"25195","3351RC","3351 RC Papendrecht, Netherlands",51.8362,4.6837,51.8373,4.6847,51.8345,4.6813
"25196","3351SG","3351 SG Papendrecht, Netherlands",51.8368,4.6782,51.8375,4.6799,51.8348,4.6762
"25197","3351TE","3351 TE Papendrecht, Netherlands",51.8314,4.6806,51.832,4.6822,51.8306,4.6804
"25198","3351VC","3351 VC Papendrecht, Netherlands",51.8349,4.6838,51.8359,4.6861,51.8344,4.6827
"25199","3351VH","3351 VH Papendrecht, Netherlands",51.8345,4.683,51.8359,4.6845,51.8332,4.6808
"25200","3351VJ","3351 VJ Papendrecht, Netherlands",51.8335,4.6859,51.8345,4.6875,51.8317,4.6841
"25201","3352AA","3352 AA Papendrecht, Netherlands",51.8405,4.6871,51.8423,4.6888,51.8396,4.6852
"25202","3352AC","3352 AC Papendrecht, Netherlands",51.8413,4.6887,51.8423,4.6905,51.8396,4.6868
"25203","3352AK","3352 AK Papendrecht, Netherlands",51.8394,4.6846,51.8398,4.6868,51.8384,4.6833
"25204","3352BC","3352 BC Papendrecht, Netherlands",51.8395,4.6941,51.8408,4.6951,51.8381,4.693
"25205","3352BK","3352 BK Papendrecht, Netherlands",51.8407,4.6924,51.8421,4.6937,51.8394,4.6916
"25206","3352CB","3352 CB Papendrecht, Netherlands",51.8433,4.6905,51.8449,4.6923,51.8152,4.6681
"25207","3352CC","3352 CC Papendrecht, Netherlands",51.8432,4.6916,51.8448,4.6925,51.8421,4.6905
"25208","3352XR","3352 XR Papendrecht, Netherlands",51.8381,4.6877,51.8397,4.6898,51.8369,4.6847
"25209","3353CE","3353 CE Papendrecht, Netherlands",51.8309,4.6922,51.8316,4.6935,51.8302,4.6917
"25210","3353EV","3353 EV Papendrecht, Netherlands",51.8318,4.6951,51.8328,4.697,51.8314,4.6935
"25211","3353GA","3353 GA Papendrecht, Netherlands",51.8256,4.6874,51.8265,4.6894,51.825,4.686
"25212","3353GN","3353 GN Papendrecht, Netherlands",51.8239,4.6934,51.825,4.6956,51.8222,4.6904
"25213","3353HG","3353 HG Papendrecht, Netherlands",51.8263,4.6838,51.8279,4.6848,51.8239,4.6825
"25214","3353SH","3353 SH Papendrecht, Netherlands",51.8241,4.6897,51.8251,4.6924,51.8236,4.6874
"25215","3353SJ","3353 SJ Papendrecht, Netherlands",51.8239,4.6897,51.8251,4.6924,51.8224,4.6871
"25216","3353TB","3353 TB Papendrecht, Netherlands",51.83,4.6928,51.8302,4.6949,51.8288,4.6915
"25217","3353VK","3353 VK Papendrecht, Netherlands",51.8294,4.69,51.8304,4.6917,51.8277,4.688
"25218","3353VL","3353 VL Papendrecht, Netherlands",51.8291,4.6908,51.8303,4.6917,51.8276,4.6896
"25219","3353XC","3353 XC Papendrecht, Netherlands",51.832,4.6907,51.833,4.6921,51.8302,4.6885
"25220","3353XE","3353 XE Papendrecht, Netherlands",51.8337,4.6923,51.8342,4.694,51.8328,4.6905
"25221","3353XN","3353 XN Papendrecht, Netherlands",51.8331,4.6904,51.8343,4.6924,51.8303,4.6885
"25222","3354AA","3354 AA Papendrecht, Netherlands",51.8302,4.7028,51.8312,4.7048,51.8285,4.7012
"25223","3354AG","3354 AG Papendrecht, Netherlands",51.8293,4.7022,51.8298,4.703,51.8285,4.7012
"25224","3354AK","3354 AK Papendrecht, Netherlands",51.8299,4.704,51.8311,4.7062,51.8283,4.7028
"25225","3354BB","3354 BB Papendrecht, Netherlands",51.8294,4.6971,51.83,4.6981,51.8287,4.6963
"25226","3354BJ","3354 BJ Papendrecht, Netherlands",51.8307,4.6985,51.8314,4.7,51.8299,4.6965
"25227","3354BL","3354 BL Papendrecht, Netherlands",51.831,4.6986,51.8314,4.7,51.8299,4.6965
"25228","3354VB","3354 VB Papendrecht, Netherlands",51.8313,4.7034,51.8324,4.705,51.831,4.7032
"25229","3354VH","3354 VH Papendrecht, Netherlands",51.8304,4.7044,51.8311,4.7048,51.8297,4.703
"25230","3354VN","3354 VN Papendrecht, Netherlands",51.8307,4.7021,51.8312,4.7032,51.8298,4.6998
"25231","3354XL","3354 XL Papendrecht, Netherlands",51.8242,4.6989,51.826,4.7005,51.8233,4.697
"25232","3355AA","3355 AA Papendrecht, Netherlands",51.836,4.7,51.8379,4.7025,51.8339,4.6974
"25233","3355AE","3355 AE Papendrecht, Netherlands",51.8349,4.698,51.8367,4.7007,51.8339,4.6956
"25234","3355BH","3355 BH Papendrecht, Netherlands",51.8377,4.7059,51.839,4.7078,51.8362,4.7041
"25235","3355BL","3355 BL Papendrecht, Netherlands",51.8387,4.7051,51.8391,4.7078,51.8375,4.7027
"25236","3355BR","3355 BR Papendrecht, Netherlands",51.8383,4.7025,51.8391,4.7045,51.8364,4.7009
"25237","3355BV","3355 BV Papendrecht, Netherlands",51.8375,4.7012,51.8379,4.7027,51.8364,4.6993
"25238","3355CC","3355 CC Papendrecht, Netherlands",51.8383,4.6997,51.8406,4.7029,51.8365,4.6976
"25239","3355CL","3355 CL Papendrecht, Netherlands",51.8393,4.6983,51.8406,4.6999,51.8379,4.6963
"25240","3355EJ","3355 EJ Papendrecht, Netherlands",51.8411,4.699,51.8419,4.7015,51.8391,4.6965
"25241","3355PA","3355 PA Papendrecht, Netherlands",51.8341,4.7018,51.8352,4.7039,51.8324,4.7002
"25242","3355PD","3355 PD Papendrecht, Netherlands",51.8331,4.7032,51.8351,4.7055,51.831,4.7002
"25243","3355PG","3355 PG Papendrecht, Netherlands",51.8336,4.7038,51.8351,4.7053,51.8323,4.7018
"25244","3355PL","3355 PL Papendrecht, Netherlands",51.8347,4.7031,51.8352,4.7055,51.8337,4.7004
"25245","3355RD","3355 RD Papendrecht, Netherlands",51.8354,4.7074,51.8375,4.7092,51.8335,4.7053
"25246","3355RH","3355 RH Papendrecht, Netherlands",51.8374,4.7073,51.8389,4.7094,51.8362,4.7057
"25247","3355RL","3355 RL Papendrecht, Netherlands",51.8372,4.7092,51.8389,4.711,51.8361,4.7073
"25248","3355SC","3355 SC Papendrecht, Netherlands",51.8366,4.6954,51.8381,4.6979,51.8354,4.6926
"25249","3355SG","3355 SG Papendrecht, Netherlands",51.8364,4.6937,51.8368,4.696,51.8354,4.6926
"25250","3356BS","3356 BS Papendrecht, Netherlands",51.8284,4.7095,51.8308,4.7113,51.8268,4.7074
"25251","3356CE","3356 CE Papendrecht, Netherlands",51.8356,4.7181,51.8372,4.7189,51.8345,4.7168
"25252","3356CN","3356 CN Papendrecht, Netherlands",51.8348,4.7205,51.8357,4.7219,51.833,4.7198
"25253","3356CP","3356 CP Papendrecht, Netherlands",51.8337,4.7202,51.8345,4.7216,51.833,4.7182
"25254","3356CV","3356 CV Papendrecht, Netherlands",51.8319,4.7191,51.8332,4.7214,51.8304,4.7161
"25255","3356EC","3356 EC Papendrecht, Netherlands",51.8341,4.7274,51.8356,4.7297,51.8327,4.7216
"25256","3356ED","3356 ED Papendrecht, Netherlands",51.8348,4.7217,51.8357,4.7235,51.8343,4.72
"25257","3356EN","3356 EN Papendrecht, Netherlands",51.8329,4.7267,51.8343,4.7295,51.8314,4.723
"25258","3356EV","3356 EV Papendrecht, Netherlands",51.8333,4.7289,51.8341,4.7297,51.8327,4.7279
"25259","3356MA","3356 MA Papendrecht, Netherlands",51.8326,4.7134,51.8347,4.7184,51.8306,4.7113
"25260","3356MD","3356 MD Papendrecht, Netherlands",51.8318,4.715,51.8333,4.7182,51.8306,4.7113
"25261","3356MH","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25262","3356MJ","3356 MJ Papendrecht, Netherlands",51.8343,4.7155,51.8347,4.7184,51.8331,4.7133
"25263","3356ML","3356 ML Papendrecht, Netherlands",51.8338,4.7146,51.8347,4.7152,51.832,4.7131
"25264","3356MP","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25265","3356XM","3356 XM Papendrecht, Netherlands",51.829,4.7069,51.8297,4.7078,51.8283,4.706
"25266","3356XN","3356 XN Papendrecht, Netherlands",51.8285,4.7063,51.8297,4.7078,51.8283,4.706
"25267","3361AH","3361 AH Sliedrecht, Netherlands",51.82,4.7993,51.8208,4.8039,51.816,4.7803
"25268","3361BJ","3361 BJ Sliedrecht, Netherlands",51.8187,4.7758,51.8204,4.7776,51.8175,4.7727
"25269","3361BS","3361 BS Sliedrecht, Netherlands",51.8165,4.7825,51.8174,4.7854,51.8159,4.7803
"25270","3361CE","3361 CE Sliedrecht, Netherlands",51.8174,4.7839,51.8186,4.7856,51.8159,4.782
"25271","3361EH","3361 EH Sliedrecht, Netherlands",51.8241,4.7632,51.8261,4.7641,51.8221,4.7618
"25272","3361ET","3361 ET Sliedrecht, Netherlands",51.8236,4.7649,51.8247,4.7655,51.822,4.7635
"25273","3361HA","3361 HA Sliedrecht, Netherlands",51.8166,4.7709,51.8179,4.7741,51.815,4.7674
"25274","3361HR","3361 HR Sliedrecht, Netherlands",51.8195,4.7717,51.8217,4.7732,51.8177,4.7709
"25275","3361HV","3361 HV Sliedrecht, Netherlands",51.8177,4.7694,51.8192,4.7711,51.8165,4.7674
"25276","3361HW","3361 HW Sliedrecht, Netherlands",51.8182,4.77,51.8192,4.7711,51.8165,4.769
"25277","3361VD","3361 VD Sliedrecht, Netherlands",51.8176,4.7749,51.819,4.7759,51.8163,4.7739
"25278","3361XA","3361 XA Sliedrecht, Netherlands",51.8211,4.7682,51.8219,4.7699,51.8205,4.7665
"25279","3361XD","3361 XD Sliedrecht, Netherlands",51.8216,4.7656,51.8258,4.7697,51.8192,4.7362
"25280","3361XG","3361 XG Sliedrecht, Netherlands",51.8218,4.7665,51.8233,4.7683,51.8205,4.7649
"25281","3361XP","3361 XP Sliedrecht, Netherlands",51.8223,4.7663,51.8234,4.7685,51.8205,4.7635
"25282","3361XW","3361 XW Sliedrecht, Netherlands",51.8213,4.7675,51.8219,4.7683,51.8205,4.7665
"25283","3362AG","3362 AG Sliedrecht, Netherlands",51.8197,4.782,51.8214,4.7875,51.8184,4.7794
"25284","3362AN","3362 AN Sliedrecht, Netherlands",51.8188,4.7848,51.8199,4.7859,51.8185,4.784
"25285","3362EK","3362 EK Sliedrecht, Netherlands",51.8246,4.7903,51.8263,4.7918,51.8236,4.7898
"25286","3362GB","3362 GB Sliedrecht, Netherlands",51.8247,4.7923,51.8249,4.7932,51.8235,4.7914
"25287","3362JJ","3362 JJ Sliedrecht, Netherlands",51.824,4.797,51.8248,4.7981,51.822,4.7946
"25288","3362JM","3362 JM Sliedrecht, Netherlands",51.8222,4.7991,51.8233,4.8011,51.8206,4.7974
"25289","3362NH","3362 NH Sliedrecht, Netherlands",51.8211,4.7908,51.8223,4.7928,51.8196,4.7891
"25290","3362RL","3362 RL Sliedrecht, Netherlands",51.8196,4.7872,51.8211,4.7877,51.8184,4.7856
"25291","3362RP","3362 RP Sliedrecht, Netherlands",51.8201,4.7864,51.8212,4.7893,51.8197,4.7842
"25292","3362SB","3362 SB Sliedrecht, Netherlands",51.8212,4.7834,51.8226,4.7847,51.8199,4.7826
"25293","3362TE","3362 TE Sliedrecht, Netherlands",51.8193,4.7801,51.8215,4.7826,51.8173,4.7759
"25294","3362TR","3362 TR Sliedrecht, Netherlands",51.8197,4.7767,51.8216,4.7794,51.8188,4.7743
"25295","3362TT","3362 TT Sliedrecht, Netherlands",51.8211,4.7768,51.8228,4.7782,51.8202,4.7762
"25296","3362WC","3362 WC Sliedrecht, Netherlands",51.8207,4.8016,51.8245,4.8025,51.8192,4.736
"25297","3362WJ","3362 WJ Sliedrecht, Netherlands",51.8205,4.8029,51.8218,4.8041,51.8191,4.802
"25298","3363BC","3363 BC Sliedrecht, Netherlands",51.827,4.7584,51.8289,4.7611,51.8261,4.7561
"25299","3363BN","3363 BN Sliedrecht, Netherlands",51.8273,4.7628,51.8288,4.7646,51.826,4.7609
"25300","3363BS","3363 BS Sliedrecht, Netherlands",51.8279,4.7609,51.8288,4.763,51.8261,4.7593
"25301","3363CH","3363 CH Sliedrecht, Netherlands",51.8261,4.7703,51.8271,4.7724,51.8244,4.7688
"25302","3363CN","3363 CN Sliedrecht, Netherlands",51.8276,4.7685,51.8286,4.7727,51.827,4.766
"25303","3363HE","3363 HE Sliedrecht, Netherlands",51.8253,4.7584,51.8263,4.7593,51.8236,4.7572
"25304","3363HH","3363 HH Sliedrecht, Netherlands",51.8255,4.7567,51.8264,4.7577,51.8236,4.7542
"25305","3363JD","3363 JD Sliedrecht, Netherlands",51.8286,4.7482,51.8295,4.7517,51.8278,4.7434
"25306","3363JK","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25307","3363KA","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25308","3363LK",NA,NA,NA,NA,NA,NA,NA
"25309","3363WD",NA,NA,NA,NA,NA,NA,NA
"25310","3363XA","3363 XA Sliedrecht, Netherlands",51.8275,4.752,51.8292,4.7533,51.8265,4.7496
"25311","3363XH","3363 XH Sliedrecht, Netherlands",51.8268,4.7526,51.8278,4.7547,51.8264,4.7512
"25312","3363XS","3363 XS Sliedrecht, Netherlands",51.8248,4.7529,51.8265,4.7544,51.8238,4.7508
"25313","3366BL","3366 BL Wijngaarden, Netherlands",51.8445,4.7535,51.8462,4.7608,51.8433,4.7477
"25314","3371AD","3371 AD Hardinxveld-Giessendam, Netherlands",51.8296,4.8351,51.831,4.839,51.8243,4.8313
"25315","3371AS","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25316","3371AT","3371 AT Hardinxveld-Giessendam, Netherlands",51.8285,4.8318,51.8299,4.8332,51.8272,4.8311
"25317","3371AX","3371 AX Hardinxveld-Giessendam, Netherlands",51.83,4.8336,51.8312,4.8383,51.8285,4.8297
"25318","3371BH","3371 BH Hardinxveld-Giessendam, Netherlands",51.8255,4.8133,51.8267,4.839,51.824,4.811
"25319","3371CH","3371 CH Hardinxveld-Giessendam, Netherlands",51.8266,4.8411,51.8282,4.8427,51.8255,4.839
"25320","3371EN","3371 EN Hardinxveld-Giessendam, Netherlands",51.8233,4.8398,51.8257,4.8436,51.8215,4.8367
"25321","3371HH","3371 HH Hardinxveld-Giessendam, Netherlands",51.8284,4.8296,51.8287,4.8313,51.8272,4.8279
"25322","3371JD","3371 JD Hardinxveld-Giessendam, Netherlands",51.8281,4.8172,51.8292,4.8184,51.8265,4.8163
"25323","3371JV","3371 JV Hardinxveld-Giessendam, Netherlands",51.8274,4.8214,51.8277,4.823,51.8263,4.8196
"25324","3371NC","3371 NC Hardinxveld-Giessendam, Netherlands",51.8279,4.8158,51.8292,4.839,51.8243,4.8149
"25325","3371PA","3371 PA Hardinxveld-Giessendam, Netherlands",51.8253,4.8429,51.8268,4.8457,51.824,4.8387
"25326","3371PB","3371 PB Hardinxveld-Giessendam, Netherlands",51.8256,4.8415,51.8268,4.8457,51.8241,4.8355
"25327","3371RE","3371 RE Hardinxveld-Giessendam, Netherlands",51.8286,4.8396,51.8296,4.8413,51.8268,4.8376
"25328","3371VK","3371 VK Hardinxveld-Giessendam, Netherlands",51.8252,4.8308,51.826,4.8325,51.8245,4.829
"25329","3371VL","3371 VL Hardinxveld-Giessendam, Netherlands",51.8248,4.8283,51.8591,4.8309,51.8234,4.6638
"25330","3371XB","3371 XB Hardinxveld-Giessendam, Netherlands",51.8225,4.8174,51.8239,4.8191,51.8211,4.8154
"25331","3371XG","3371 XG Hardinxveld-Giessendam, Netherlands",51.8241,4.8324,51.8245,4.8355,51.8218,4.8318
"25332","3372WB","3372 WB Hardinxveld-Giessendam, Netherlands",51.8259,4.8882,51.8275,4.8898,51.8235,4.8875
"25333","3372WC","3372 WC Hardinxveld-Giessendam, Netherlands",51.8251,4.8897,51.8262,4.8912,51.8248,4.8877
"25334","3372XM","3372 XM Hardinxveld-Giessendam, Netherlands",51.8236,4.886,51.8238,4.8889,51.8209,4.8824
"25335","3373AH","3373 AH Hardinxveld-Giessendam, Netherlands",51.8311,4.8351,51.8324,4.8369,51.8297,4.8334
"25336","3381CD","3381 CD Giessenburg, Netherlands",51.8512,4.8935,51.8526,4.8958,51.8485,4.8908
"25337","3381DA","3381 DA Giessenburg, Netherlands",51.8505,4.8857,51.8529,4.8875,51.8488,4.8827
"25338","3381JN","3381 JN Giessenburg, Netherlands",51.8495,4.8789,51.8505,4.8808,51.8477,4.8773
"25339","3381KM","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25340","3381KR","3381 KR Giessenburg, Netherlands",51.8419,4.8672,51.8466,4.9242,51.7718,4.8646
"25341","3381KT","3381 KT Giessenburg, Netherlands",51.8532,4.8899,51.8649,4.8947,51.8525,4.8799
"25342","33954A","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25343","3401HB","3401 HB IJsselstein, Netherlands",52.0287,5.0362,52.0294,5.0374,52.028,5.0355
"25344","3404BK","3404 BK IJsselstein, Netherlands",52.0076,5.0424,52.0221,5.125,51.9765,5.0363
"25345","3404CA","3404 CA IJsselstein, Netherlands",52.0104,5.0404,52.012,5.0424,52.0093,5.0387
"25346","3411GE","3411 GE Lopik, Netherlands",51.9724,4.9438,51.975,4.9452,51.9697,4.9412
"25347","3411LW","3411 LW Lopik, Netherlands",51.9831,5.0098,51.9844,5.016,51.9565,4.875
"25348","3411MX","3411 MX Lopik, Netherlands",51.9459,4.9129,51.9485,4.9161,51.9405,4.9049
"25349","3411NC","3411 NC Lopik, Netherlands",51.942,4.8833,51.943,4.8854,51.9402,4.8819
"25350","3412KM","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25351","3415PB","3415 PB Polsbroek, Netherlands",51.976,4.8479,51.9776,4.8508,51.9749,4.8438
"25352","3415PD","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25353","3415PV","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25354","3417AG",NA,51.9282,4.444,NA,NA,NA,NA
"25355","3421BV","3421 BV Oudewater, Netherlands",52.0209,4.8698,52.0218,4.8716,52.0204,4.8682
"25356","3421GS","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25357","3421GX","3421 GX Oudewater, Netherlands",52.0247,4.9017,52.0259,4.9068,52.0229,4.8982
"25358","3421JB","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25359","3421KZ","3421 KZ Oudewater, Netherlands",52.0303,4.8745,52.0309,4.8779,52.0255,4.873
"25360","3421NG","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25361","3421SL","3421 SL Oudewater, Netherlands",52.0221,4.875,52.023,4.8768,52.0202,4.8733
"25362","3421XB","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25363","3421XV","3421 XV Oudewater, Netherlands",52.0246,4.862,52.0261,4.8642,52.0234,4.8605
"25364","3431BB","3431 BB Nieuwegein, Netherlands",52.0348,5.088,52.0365,5.0897,52.0312,5.0839
"25365","3432RX","3432 RX Nieuwegein, Netherlands",52.0227,5.0971,52.0241,5.099,52.0214,5.0952
"25366","3433BM","3433 BM Nieuwegein, Netherlands",52.0076,5.0999,52.0081,5.101,52.0067,5.0991
"25367","3435GV","3435 GV Nieuwegein, Netherlands",52.0204,5.0681,52.0214,5.0705,52.0186,5.067
"25368","3436GH","3436 GH Nieuwegein, Netherlands",52.035,5.0703,52.0359,5.0715,52.0345,5.0696
"25369","3437EG","3437 EG Nieuwegein, Netherlands",52.0462,5.072,52.0478,5.0737,52.0451,5.0699
"25370","3441BT","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25371","3442BL","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25372","3443AZ","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25373","3443BM","3443 BM Woerden, Netherlands",52.0917,4.88,52.0931,4.8823,52.0891,4.8786
"25374","3443HC","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25375","3443TD","3443 TD Woerden, Netherlands",52.0886,4.8771,52.0893,4.8786,52.0865,4.8751
"25376","3443VP","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25377","3445XK","3445 XK Woerden, Netherlands",52.0906,4.8994,52.091,4.9019,52.0895,4.8984
"25378","3446AD","3446 AD Woerden, Netherlands",52.083,4.8978,52.0844,4.9005,52.0816,4.8956
"25379","3446HC","3446 HC Woerden, Netherlands",52.0852,4.9099,52.0865,4.9124,52.0838,4.9089
"25380","3446JD","3446 JD Woerden, Netherlands",52.0869,4.9167,52.089,4.9194,52.0819,4.8592
"25381","3446XD","3446 XD Woerden, Netherlands",52.0785,4.9014,52.0803,4.9031,52.0775,4.8996
"25382","3448HL","3448 HL Woerden, Netherlands",52.0809,4.8588,52.0821,4.8625,52.0792,4.8555
"25383","3448HV","3448 HV Woerden, Netherlands",52.0774,4.8761,52.0964,5.1173,52.0658,4.8238
"25384","3448HX","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25385","3448JA","3448 JA Woerden, Netherlands",52.0774,4.8605,52.078,4.8618,52.0766,4.8583
"25386","3448KC","3448 KC Woerden, Netherlands",52.0779,4.857,52.0795,4.8588,52.0767,4.855
"25387","3451LN","3451 LN Utrecht, Netherlands",52.1109,5.0215,52.1124,5.0228,52.1097,5.0206
"25388","3451VJ","3451 VJ Utrecht, Netherlands",52.108,5.0195,52.1098,5.0206,52.1071,5.0185
"25389","3452BS","3452 BS Utrecht, Netherlands",52.0976,5.0013,52.0986,5.0021,52.0959,5
"25390","3453JA","3453 JA Utrecht, Netherlands",52.079,5.0245,52.0804,5.0252,52.0777,5.0231
"25391","3454LC","3454 LC Utrecht, Netherlands",52.0855,5.0475,52.0861,5.0477,52.0847,5.0458
"25392","3461EL","3461 EL Linschoten, Netherlands",52.0617,4.9108,52.0627,4.9133,52.06,4.908
"25393","3461ES","Rotterdam, Netherlands",51.9244,4.4777,51.9943,4.6013,51.8616,4.3795
"25394","3461GB","3461 GB Linschoten, Netherlands",52.0629,4.9195,52.0648,4.922,52.0609,4.9164
"25395","3461JC",NA,51.9271,4.4417,NA,NA,NA,NA
"25396","3461JE","3461 JE Linschoten, Netherlands",52.067,4.9181,52.0689,4.921,52.0639,4.9087
"25397","3466LE","3466 LE Waarder, Netherlands",52.0586,4.8235,52.0623,4.8257,52.0569,4.8211
"25398","3466LT","3466 LT Waarder, Netherlands",52.0625,4.8226,52.0649,4.8246,52.0608,4.8211
"25399","3466NK","3466 NK Waarder, Netherlands",52.0544,4.8183,52.0623,4.8239,52.0506,4.8127
"25400","3467PK","3467 PK Hekendorp, Netherlands",52.0156,4.8091,52.0163,4.81,52.015,4.8082
"25401","3471GC","3471 GC Kamerik, Netherlands",52.1108,4.8943,52.1124,4.8958,52.1097,4.8937
"25402","3471GV","3471 GV Kamerik, Netherlands",52.1323,4.8933,52.1364,4.8954,52.127,4.8799
"25403","3481DR","3481 DR Harmelen, Netherlands",52.0945,4.953,52.0954,4.9537,52.0927,4.9516
"25404","3481TA","3481 TA Harmelen, Netherlands",52.0939,4.9582,52.0952,4.9587,52.0925,4.9565
